risk,rust_file,upstream_file,mapped_by_parity,rust_tokens,upstream_tokens,token_cosine,generic_token_cosine,identifier_jaccard,shared_identifiers,code_shingles,generic_code_shingles,comment_shingles,shared_string_literals,example_shared_strings
low,src/minimize/mod.rs,src/TMinuit2TraceObject.cxx,no,1626,707,0.646,0.9098,0.0317,4,0,0,0,0,
low,src/contours/mod.rs,inc/Math/MinimizerOptions.h,no,1055,571,0.6459,0.9059,0.0248,4,0,0,0,0,
low,src/strategy.rs,inc/Minuit2/FumiliFCNBase.h,no,1865,416,0.6459,0.8358,0.0099,1,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/MnFcn.h,no,455,254,0.6459,0.9256,0.0154,1,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/MnFcn.h,no,2894,254,0.6459,0.8929,0.02,3,0,0,0,0,
low,src/migrad/minimizer.rs,inc/Minuit2/MnUserTransformation.h,no,466,857,0.6458,0.9334,0.0182,2,0,0,0,0,
low,src/parameter.rs,src/VariableMetricEDMEstimator.cxx,no,1181,101,0.6458,0.8499,0.0164,1,0,0,0,0,
low,src/python.rs,inc/Minuit2/VariableMetricBuilder.h,no,5223,216,0.6458,0.9302,0.014,4,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/MnFcn.h,no,1541,254,0.6456,0.9096,0.0517,6,0,0,0,0,
low,src/minimum/mod.rs,inc/Minuit2/MinimumBuilder.h,no,1360,208,0.6456,0.8929,0.0455,6,0,0,0,0,
low,src/hesse/calculator.rs,inc/Minuit2/MnApplication.h,no,1392,532,0.6455,0.8839,0.051,8,0,0,0,0,
low,src/minimize/mod.rs,src/InitialGradientCalculator.cxx,no,1626,608,0.6455,0.9071,0.0315,4,0,0,0,0,
low,src/posdef.rs,inc/Minuit2/SimplexParameters.h,no,926,246,0.6455,0.8414,0.026,2,0,0,0,0,
low,src/simplex/minimizer.rs,src/MnPlot.cxx,no,240,389,0.6455,0.9209,0.0,0,0,0,0,0,
low,src/simplex/parameters.rs,src/MPIProcess.cxx,no,871,1640,0.6455,0.8805,0.0,0,0,0,0,0,
low,src/strategy.rs,src/MnUserParameters.cxx,no,1865,816,0.6454,0.836,0.0,0,0,1,0,0,
low,src/transform/sqrt_low.rs,test/MnSim/GaussFcn2.h,no,455,237,0.6454,0.9249,0.0167,1,0,0,0,0,
low,src/gradient/initial.rs,inc/Minuit2/MinimumBuilder.h,no,466,208,0.6453,0.9117,0.0357,3,0,0,0,0,
low,src/minimum/seed.rs,src/MnFcn.cxx,no,289,307,0.6453,0.8687,0.0339,2,0,0,0,0,
low,src/precision.rs,inc/Minuit2/MinimumBuilder.h,no,305,208,0.6453,0.8734,0.0,0,0,0,0,0,
low,src/hesse/calculator.rs,inc/Minuit2/MnMachinePrecision.h,no,1392,85,0.6451,0.9034,0.0167,2,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1181,799,0.6451,0.8858,0.0417,4,0,0,0,0,
low,src/print.rs,inc/Math/FitMethodFunction.h,no,323,477,0.6451,0.8324,0.0256,2,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/MnUserParameterState.h,no,455,835,0.6451,0.9082,0.0561,6,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MinimumBuilder.h,no,1124,208,0.645,0.8655,0.025,2,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/MnMatrix.h,no,639,8027,0.645,0.8658,0.0118,2,0,0,0,0,
low,src/mn_fcn.rs,inc/Minuit2/MnPrint.h,no,268,937,0.645,0.9103,0.0312,3,0,0,0,0,
low,src/simplex/parameters.rs,inc/Math/FitMethodFunction.h,no,871,477,0.645,0.8788,0.0,0,0,0,0,0,
low,src/posdef.rs,inc/Minuit2/FumiliFCNBase.h,no,926,416,0.6449,0.8485,0.026,2,0,0,0,0,
low,src/simplex/minimizer.rs,src/MnFunctionCross.cxx,no,240,3954,0.6448,0.9321,0.0342,5,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/MnCross.h,no,566,607,0.6448,0.9055,0.025,2,0,0,0,0,
low,src/parabola.rs,src/math/IOptions.cxx,no,1005,243,0.6447,0.8689,0.0,0,0,0,0,0,
low,src/print.rs,test/testNdimFit.cxx,no,323,1556,0.6447,0.8191,0.0522,6,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/MnFcn.h,no,457,254,0.6447,0.9251,0.0154,1,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/MnUserParameters.h,no,874,495,0.6446,0.9015,0.0323,4,0,0,0,0,
low,src/python.rs,test/testMinuit2.cxx,no,5223,1071,0.6446,0.8641,0.0415,12,0,0,0,0,
low,src/strategy.rs,src/SinParameterTransformation.cxx,no,1865,293,0.6446,0.8373,0.0,0,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/MnUserParameterState.h,no,2668,835,0.6445,0.8861,0.0769,15,0,0,0,0,
low,src/minos/function_cross.rs,src/math/Util.cxx,no,2284,393,0.6445,0.9147,0.0057,1,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/MinuitParameter.h,no,566,881,0.6445,0.9168,0.0583,6,0,0,0,0,
low,src/transform/sin.rs,inc/Math/MinimizerOptions.h,no,727,571,0.6445,0.8938,0.0238,3,0,0,0,0,
low,src/scan/mod.rs,test/MnSim/GaussFcn.h,no,675,223,0.6444,0.9173,0.0122,1,0,0,0,0,
low,src/simplex/minimizer.rs,src/FumiliGradientCalculator.cxx,no,240,687,0.6443,0.9289,0.0741,6,0,0,0,0,
low,src/simplex/seed.rs,src/MnStrategy.cxx,no,342,313,0.6443,0.7798,0.0141,1,0,0,0,0,
low,src/transform/sqrt_up.rs,test/MnSim/GaussFcn2.h,no,457,237,0.6443,0.9244,0.0167,1,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MnUserTransformation.h,no,1543,857,0.6442,0.9061,0.137,20,0,0,0,0,
low,src/migrad/seed.rs,src/SinParameterTransformation.cxx,no,1080,293,0.6441,0.9072,0.028,3,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/MinimumParameters.h,no,639,269,0.6441,0.9013,0.0253,2,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/MnUserParameterState.h,no,457,835,0.6441,0.9077,0.0561,6,0,0,0,0,
low,src/migrad/mod.rs,src/SimplexBuilder.cxx,no,648,1671,0.644,0.9148,0.036,5,0,6,0,0,
low,src/fcn.rs,test/MnSim/ParallelTest.cxx,no,744,722,0.6439,0.867,0.0204,2,0,0,0,0,
low,src/hesse/mod.rs,src/MPIProcess.cxx,no,874,1640,0.6439,0.9088,0.0,0,0,0,0,0,
low,src/posdef.rs,inc/Minuit2/MnMinimize.h,no,926,165,0.6439,0.846,0.0145,1,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/MnApplication.h,no,727,532,0.6439,0.8893,0.0707,7,0,0,0,0,
low,src/fcn.rs,test/MnSim/GaussRandomGen.h,no,744,175,0.6438,0.869,0.0,0,0,0,0,0,
low,src/global_cc.rs,src/math/ParameterSettings.cxx,no,472,114,0.6438,0.8858,0.0196,1,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MinimumSeed.h,no,1124,243,0.6437,0.8644,0.038,3,0,0,0,0,
low,src/minimum/state.rs,src/NegativeG2LineSearch.cxx,no,350,853,0.6437,0.8949,0.1519,12,0,0,0,0,
low,src/parabola.rs,test/MnSim/ParallelTest.cxx,no,1005,722,0.6437,0.8542,0.0217,2,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/FumiliMaximumLikelihoodFCN.h,no,342,234,0.6437,0.9201,0.0122,1,0,0,0,0,
low,src/global_cc.rs,src/MnPrint.cxx,no,472,2505,0.6436,0.8654,0.0347,6,0,0,0,0,
low,src/minos/mod.rs,inc/Minuit2/MnUserCovariance.h,no,912,414,0.6436,0.922,0.0204,2,0,2,0,0,
low,src/fcn.rs,test/testCovariance.cxx,no,744,640,0.6435,0.8699,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,src/NegativeG2LineSearch.cxx,no,648,853,0.6435,0.8993,0.0351,4,0,2,0,0,
low,src/minos/mod.rs,test/MnSim/GaussFcn2.h,no,912,237,0.6435,0.9164,0.0204,2,0,2,0,0,
low,src/print.rs,RVersion.hxx,no,323,146,0.6435,0.8463,0.0213,1,0,0,0,0,
low,src/simplex/minimizer.rs,src/FumiliErrorUpdator.cxx,no,240,410,0.6435,0.9338,0.012,1,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/FumiliStandardMaximumLikelihoodFCN.h,no,342,240,0.6435,0.9281,0.0,0,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/MnUserParameters.h,no,1312,495,0.6434,0.8988,0.0787,10,0,0,0,0,
low,src/migrad/mod.rs,src/MnUserParameterState.cxx,no,648,3470,0.6434,0.8817,0.0621,10,0,3,0,0,
low,src/minos/mod.rs,inc/Math/FitMethodFunction.h,no,912,477,0.6434,0.9041,0.0083,1,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/ParametricFunction.h,no,2668,252,0.6433,0.8982,0.026,4,0,0,0,0,
low,src/gradient/initial.rs,test/MnSim/GaussFcn2.h,no,466,237,0.6433,0.9194,0.0,0,0,0,0,0,
low,src/linesearch.rs,inc/Minuit2/MnMigrad.h,no,1652,126,0.6433,0.938,0.0175,2,0,0,0,0,
low,src/parabola.rs,src/MPIProcess.cxx,no,1005,1640,0.6433,0.8508,0.0,0,0,0,0,0,
low,src/python.rs,test/MnTutorial/Quad4FMain.cxx,no,5223,228,0.6433,0.9293,0.038,10,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MnUserTransformation.h,no,560,857,0.6433,0.8698,0.0505,5,0,0,0,0,
low,src/fcn.rs,inc/Math/FitMethodFunction.h,no,744,477,0.6432,0.8655,0.0211,2,0,0,0,0,
low,src/gradient/numerical.rs,src/SinParameterTransformation.cxx,no,1541,293,0.6432,0.9015,0.0357,4,0,0,0,0,
low,src/python.rs,inc/Minuit2/MnParabola.h,no,5223,234,0.6432,0.8536,0.0075,2,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/VariableMetricBuilder.h,no,1505,216,0.6432,0.9375,0.0368,5,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/MnPlot.h,no,2894,170,0.6432,0.9013,0.0142,2,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/FumiliFCNBase.h,no,1080,416,0.6431,0.9219,0.0175,2,0,0,0,0,
low,src/precision.rs,test/MnSim/ParallelTest.cxx,no,305,722,0.6431,0.8715,0.0139,1,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/MinimumSeed.h,no,455,243,0.6431,0.9119,0.0484,3,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MinimumBuilder.h,no,560,208,0.6431,0.868,0.0159,1,0,0,0,0,
low,src/precision.rs,inc/Math/IFunction.h,no,305,741,0.643,0.8466,0.0351,2,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/Minuit2Minimizer.h,no,727,936,0.643,0.9101,0.0241,4,0,0,0,0,
low,src/transform/sqrt_up.rs,test/MnSim/GaussianModelFunction.h,no,457,527,0.643,0.8785,0.0484,3,0,0,0,0,
low,src/minimum/state.rs,src/CombinedMinimumBuilder.cxx,no,350,223,0.6429,0.923,0.0,0,0,0,0,0,
low,src/migrad/seed.rs,test/MnSim/GaussFcn.h,no,1080,223,0.6428,0.9264,0.0,0,0,0,0,0,
low,src/simplex/minimizer.rs,inc/Minuit2/MnFumiliMinimize.h,no,240,213,0.6428,0.9414,0.069,4,0,0,0,0,
low,src/simplex/minimizer.rs,inc/Minuit2/MnPrint.h,no,240,937,0.6427,0.9268,0.0286,3,0,0,0,0,
low,src/user_parameter_state.rs,inc/Math/Functor.h,no,1543,1241,0.6426,0.9082,0.02,3,0,0,0,0,
low,src/mn_fcn.rs,src/VariableMetricEDMEstimator.cxx,no,268,101,0.6425,0.8567,0.027,1,0,0,0,0,
low,src/parameter.rs,src/MnUserParameters.cxx,no,1181,816,0.6425,0.8977,0.1282,10,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/VariableMetricBuilder.h,no,1080,216,0.6424,0.9293,0.0526,6,0,0,0,0,
low,src/user_parameters.rs,test/testADMinim.cxx,no,1781,4684,0.6424,0.8772,0.0186,5,0,0,0,0,
low,src/parabola.rs,inc/Minuit2/FumiliFCNBase.h,no,1005,416,0.6423,0.8604,0.0135,1,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/FumiliStandardMaximumLikelihoodFCN.h,no,2894,240,0.6423,0.9006,0.0203,3,0,0,0,0,
low,src/minos/minos_error.rs,src/FumiliBuilder.cxx,no,428,2970,0.6422,0.8577,0.0132,2,0,0,0,0,
low,src/simplex/mod.rs,src/FumiliBuilder.cxx,no,566,2970,0.6421,0.9032,0.0727,12,0,6,0,0,
low,src/transform/sqrt_low.rs,test/MnSim/GaussianModelFunction.h,no,455,527,0.6421,0.8782,0.0484,3,0,0,0,0,
low,src/migrad/builder.rs,test/MnSim/GaussFcn.cxx,no,1615,137,0.642,0.8954,0.0,0,0,0,0,0,
low,src/scan/mod.rs,inc/Minuit2/FCNAdapter.h,no,675,157,0.642,0.9041,0.0137,1,0,0,0,0,
low,src/parabola.rs,inc/Minuit2/MnUserTransformation.h,no,1005,857,0.6419,0.8553,0.0088,1,0,0,0,0,
low,src/parameter.rs,test/MnTutorial/Quad12FMain.cxx,no,1181,211,0.6419,0.9007,0.0152,1,0,0,0,0,
low,src/posdef.rs,inc/Minuit2/MinimumBuilder.h,no,926,208,0.6419,0.8412,0.0263,2,0,0,0,0,
low,src/posdef.rs,src/MnUserParameters.cxx,no,926,816,0.6419,0.8471,0.05,4,0,0,0,0,
low,src/simplex/parameters.rs,test/MnTutorial/Quad8FMain.cxx,no,871,163,0.6419,0.9046,0.0,0,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/MinimumSeed.h,no,457,243,0.6419,0.9114,0.0484,3,0,0,0,0,
low,src/migrad/builder.rs,src/math/MinimizerOptions.cxx,no,1615,1397,0.6418,0.9284,0.0095,2,0,0,0,0,
low,src/migrad/builder.rs,test/MnSim/ParallelTest.cxx,no,1615,722,0.6418,0.9039,0.0057,1,0,0,0,0,
low,src/migrad/minimizer.rs,inc/Minuit2/MinimumParameters.h,no,466,269,0.6418,0.9442,0.0145,1,0,0,0,0,
low,src/fcn.rs,src/math/GenAlgoOptions.cxx,no,744,355,0.6417,0.8657,0.0,0,0,0,0,0,
low,src/gradient/numerical.rs,src/MnUserParameters.cxx,no,1541,816,0.6417,0.9191,0.0672,8,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MnTraceObject.h,no,2284,129,0.6417,0.9056,0.0063,1,0,0,0,0,
low,src/mn_fcn.rs,src/FumiliErrorUpdator.cxx,no,268,410,0.6417,0.911,0.0274,2,0,0,0,0,
low,src/gradient/initial.rs,test/MnSim/GaussianModelFunction.h,no,466,527,0.6416,0.8687,0.0235,2,0,0,0,0,
low,src/minimize/mod.rs,src/MnUserTransformation.cxx,no,1626,2932,0.6416,0.9062,0.0675,11,0,26,0,0,
low,src/minos/mod.rs,test/testADMinim.cxx,no,912,4684,0.6416,0.8927,0.0201,5,0,3,0,0,
low,src/user_parameter_state.rs,src/SimplexParameters.cxx,no,1543,267,0.6416,0.8944,0.0088,1,0,0,0,0,
low,src/minos/minos_error.rs,src/MnMinos.cxx,no,428,1308,0.6415,0.8553,0.0917,10,0,0,0,0,
low,src/precision.rs,RVersion.hxx,no,305,146,0.6415,0.8933,0.0,0,0,0,0,0,
low,src/print.rs,test/MnSim/DemoGaussSim.cxx,no,323,1525,0.6415,0.8142,0.0385,4,0,0,0,0,
low,src/hesse/gradient.rs,inc/Minuit2/MnFcn.h,no,646,254,0.6414,0.9165,0.0495,5,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/MnParabola.h,no,2668,234,0.6413,0.8545,0.0208,3,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/FumiliChi2FCN.h,no,472,207,0.6412,0.869,0.0161,1,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MnFcn.h,no,560,254,0.6412,0.8695,0.0156,1,0,0,0,0,
low,src/simplex/minimizer.rs,src/MnFumiliMinimize.cxx,no,240,109,0.6411,0.9454,0.0769,4,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/MnTraceObject.h,no,1615,129,0.641,0.9093,0.0145,2,0,0,0,0,
low,src/simplex/minimizer.rs,src/ParametricFunction.cxx,no,240,180,0.641,0.9455,0.0862,5,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/FumiliMaximumLikelihoodFCN.h,no,727,234,0.641,0.9063,0.039,3,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/FunctionGradient.h,no,455,299,0.641,0.9284,0.0164,1,0,0,0,0,
low,src/minos/mod.rs,test/testMinimizer.cxx,no,912,4977,0.6409,0.8958,0.0201,5,0,2,0,0,
low,src/hesse/calculator.rs,test/MnTutorial/Quad8FMain.cxx,no,1392,163,0.6408,0.9133,0.0167,2,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/MnApplication.h,no,1080,532,0.6408,0.8949,0.0672,9,0,0,0,0,
low,src/print.rs,inc/Minuit2/FCNAdapter.h,no,323,157,0.6408,0.8379,0.0417,2,0,0,0,0,
low,src/migrad/seed.rs,src/math/ParameterSettings.cxx,no,1080,114,0.6407,0.9367,0.0101,1,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/FCNAdapter.h,no,1080,157,0.6406,0.9097,0.0,0,0,0,0,0,
low,src/posdef.rs,inc/Math/MinimizerOptions.h,no,926,571,0.6405,0.8348,0.0238,3,0,0,0,0,
low,src/migrad/mod.rs,src/MnApplication.cxx,no,648,1153,0.6404,0.9155,0.1057,13,0,4,0,0,
low,src/user_parameters.rs,test/testMinimizer.cxx,no,1781,4977,0.6404,0.8785,0.0301,8,0,0,0,0,
low,src/linesearch.rs,inc/Minuit2/FumiliMinimizer.h,no,1652,172,0.6403,0.9317,0.0233,3,0,0,0,0,
low,src/scan/mod.rs,src/MnPrintImpl.cxx,no,675,229,0.6403,0.9217,0.0238,2,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/Minuit2Minimizer.h,no,1312,936,0.6402,0.917,0.0046,1,0,0,0,0,
low,src/migrad/builder.rs,inc/Math/IOptions.h,no,1615,353,0.6402,0.9184,0.0065,1,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/Minuit2Minimizer.h,no,2284,936,0.6402,0.9241,0.0308,8,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/Minuit2Minimizer.h,no,874,936,0.64,0.9199,0.0296,6,0,0,0,0,
low,src/minimum/state.rs,inc/Math/Functor.h,no,350,1241,0.64,0.9119,0.0235,2,0,0,0,0,
low,src/scan/mod.rs,src/SimplexParameters.cxx,no,675,267,0.64,0.8949,0.0135,1,0,0,0,0,
low,src/gradient/numerical.rs,test/MnTutorial/Quad8FMain.cxx,no,1541,163,0.6399,0.9207,0.0291,3,0,0,0,0,
low,src/python.rs,src/MnPrintImpl.cxx,no,5223,229,0.6399,0.9329,0.0143,4,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/FunctionGradient.h,no,457,299,0.6399,0.9279,0.0164,1,0,0,0,0,
low,src/fcn.rs,test/MnSim/GaussDataGen.cxx,no,744,176,0.6398,0.8674,0.0,0,0,0,0,0,
low,src/covariance_squeeze.rs,test/MnSim/demoMinimizer.cxx,no,1124,564,0.6397,0.8696,0.0116,1,0,0,0,0,
low,src/hesse/gradient.rs,inc/Minuit2/MinimumSeed.h,no,646,243,0.6397,0.9029,0.0825,8,0,0,0,0,
low,src/migrad/builder.rs,src/math/ParameterSettings.cxx,no,1615,114,0.6397,0.9383,0.0071,1,0,1,0,0,
low,src/simplex/minimizer.rs,inc/Minuit2/MnUserTransformation.h,no,240,857,0.6397,0.9318,0.019,2,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MnUserParameters.h,no,2284,495,0.6396,0.9,0.0506,9,0,0,0,0,
low,src/python.rs,src/MnTraceObject.cxx,no,5223,315,0.6396,0.8984,0.0255,7,0,0,0,0,
low,src/simplex/builder.rs,src/MnPrintImpl.cxx,no,1505,229,0.6396,0.9456,0.0,0,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/FCNAdapter.h,no,455,157,0.6396,0.9164,0.0196,1,0,0,0,0,
low,src/global_cc.rs,test/MnSim/demoMinimizer.cxx,no,472,564,0.6395,0.869,0.0141,1,0,0,0,0,
low,src/simplex/mod.rs,src/VariableMetricBuilder.cxx,no,566,2047,0.6395,0.9049,0.0851,12,0,6,0,0,
low,src/contours/mod.rs,inc/Minuit2/MnParabola.h,no,1055,234,0.6394,0.8553,0.0102,1,0,0,0,0,
low,src/gradient/numerical.rs,test/MnSim/GaussFcn2.h,no,1541,237,0.6394,0.9103,0.0174,2,0,0,0,0,
low,src/hesse/mod.rs,src/MnParabolaFactory.cxx,no,874,426,0.6394,0.9081,0.0,0,0,0,0,0,
low,src/precision.rs,src/math/MinimizerOptions.cxx,no,305,1397,0.6394,0.8719,0.0187,2,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/MnUserParameters.h,no,342,495,0.6394,0.9019,0.0698,6,0,0,0,0,
low,src/contours/mod.rs,inc/Minuit2/FumiliStandardMaximumLikelihoodFCN.h,no,1055,240,0.6392,0.9296,0.0089,1,0,0,0,0,
low,src/contours/mod.rs,src/MnUserParameters.cxx,no,1055,816,0.6392,0.9247,0.0345,4,0,0,0,0,
low,src/migrad/mod.rs,src/SimplexSeedGenerator.cxx,no,648,244,0.6392,0.9149,0.043,4,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/FCNGradAdapter.h,no,1181,706,0.6392,0.8913,0.0102,1,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/MinimumSeed.h,no,727,243,0.6392,0.8947,0.0541,4,0,0,0,0,
low,src/user_parameter_state.rs,src/math/GenAlgoOptions.cxx,no,1543,355,0.6392,0.917,0.0149,2,0,0,0,0,
low,src/simplex/minimizer.rs,src/BFGSErrorUpdator.cxx,no,240,727,0.6391,0.9162,0.0114,1,0,0,0,0,
low,src/strategy.rs,test/MnTutorial/Quad4FMain.cxx,no,1865,228,0.6391,0.8434,0.0,0,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/MinimumBuilder.h,no,1541,208,0.639,0.9027,0.0342,4,0,0,0,0,
low,src/migrad/builder.rs,src/MnPrint.cxx,no,1615,2505,0.639,0.9043,0.072,18,0,13,0,0,
low,src/posdef.rs,inc/Minuit2/FCNAdapter.h,no,926,157,0.639,0.8472,0.0156,1,0,0,0,0,
low,src/simplex/minimizer.rs,src/HessianGradientCalculator.cxx,no,240,767,0.639,0.9187,0.0408,4,0,0,0,0,
low,src/simplex/minimizer.rs,test/testUserFunc.cxx,no,240,269,0.639,0.9091,0.0,0,0,0,0,0,
low,src/minimum/state.rs,src/MnSeedGenerator.cxx,no,350,1664,0.6389,0.9019,0.0656,8,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/FCNAdapter.h,no,727,157,0.6388,0.9,0.0317,2,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/MnContours.h,no,1626,218,0.6387,0.9346,0.0521,5,0,0,0,0,
low,src/scan/mod.rs,test/MnSim/ReneTest.cxx,no,675,1103,0.6387,0.7946,0.1048,11,0,0,0,0,
low,src/user_parameters.rs,RVersion.hxx,no,1781,146,0.6387,0.9068,0.0093,1,0,0,0,0,
low,src/gradient/numerical.rs,test/MnTutorial/Quad4F.h,no,1541,416,0.6386,0.7008,0.0303,3,0,0,0,0,
low,src/migrad/seed.rs,test/MnSim/ReneTest.cxx,no,1080,1103,0.6386,0.79,0.0435,6,0,0,0,0,
low,src/hesse/gradient.rs,inc/Math/IFunction.h,no,646,741,0.6384,0.8473,0.0278,3,0,0,0,0,
low,src/mn_fcn.rs,inc/Minuit2/FCNGradAdapter.h,no,268,706,0.6384,0.9042,0.0714,5,0,0,0,0,
low,src/python.rs,inc/Minuit2/MnUserParameterState.h,no,5223,835,0.6384,0.8959,0.0473,15,0,0,0,0,
low,src/simplex/parameters.rs,inc/Minuit2/FumiliFCNBase.h,no,871,416,0.6384,0.8875,0.0137,1,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/FCNAdapter.h,no,457,157,0.6384,0.9159,0.0196,1,0,0,0,0,
low,src/user_transformation.rs,test/MnSim/ParallelTest.cxx,no,2894,722,0.6384,0.8809,0.0178,3,0,0,0,0,
low,src/fcn.rs,src/MnUserParameters.cxx,no,744,816,0.6382,0.8736,0.0361,3,0,1,0,0,
low,src/hesse/calculator.rs,test/MnSim/GaussFcn.h,no,1392,223,0.6382,0.9055,0.0076,1,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/MinimumBuilder.h,no,2894,208,0.6382,0.8851,0.0133,2,0,0,0,0,
low,src/contours/mod.rs,inc/Minuit2/SimplexParameters.h,no,1055,246,0.6381,0.9296,0.0088,1,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/ParametricFunction.h,no,1541,252,0.6381,0.9083,0.0263,3,0,0,0,0,
low,src/minos/mod.rs,src/MnStrategy.cxx,no,912,313,0.6381,0.7777,0.0215,2,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/MnUserParameterState.h,no,342,835,0.6381,0.8966,0.075,9,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/MinimumParameters.h,no,2668,269,0.638,0.9038,0.0323,5,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/MinimumError.h,no,1626,566,0.638,0.9139,0.0,0,0,0,0,0,
low,src/scan/mod.rs,inc/Minuit2/VariableMetricBuilder.h,no,675,216,0.638,0.9136,0.0337,3,0,0,0,0,
low,src/gradient/analytical.rs,test/MnTutorial/Quad1FMain.cxx,no,1312,340,0.6379,0.9077,0.0238,3,0,0,0,0,
low,src/minimize/mod.rs,src/Minuit2Minimizer.cxx,no,1626,7525,0.6379,0.9067,0.0593,22,0,30,0,0,
low,src/minos/mod.rs,test/MnSim/FlatRandomGen.h,no,912,118,0.6379,0.8882,0.0115,1,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/MnScan.h,no,342,205,0.6379,0.9239,0.0519,4,0,0,0,0,
low,src/user_parameter_state.rs,test/MnSim/GaussRandomGen.h,no,1543,175,0.6379,0.8954,0.0,0,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/FumiliFCNBase.h,no,2668,416,0.6378,0.901,0.0449,7,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/FumiliFCNBase.h,no,1541,416,0.6378,0.915,0.0339,4,0,0,0,0,
low,src/precision.rs,inc/Minuit2/MnUserParameterState.h,no,305,835,0.6378,0.8666,0.0202,2,0,0,0,0,
low,src/python.rs,test/MnSim/ReneTest.cxx,no,5223,1103,0.6378,0.7826,0.0503,15,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/FumiliStandardMaximumLikelihoodFCN.h,no,1124,240,0.6377,0.8712,0.0125,1,0,0,0,0,
low,src/migrad/mod.rs,inc/Minuit2/MnFumiliMinimize.h,no,648,213,0.6377,0.9221,0.0649,5,0,0,0,0,
low,src/scan/mod.rs,test/MnSim/FlatRandomGen.h,no,675,118,0.6377,0.8862,0.0,0,0,0,0,0,
